"bin","gamma1","gamma2","gamma3","gamma4","gamma5","gamma6","gamma7","gamma8","gamma9","gamma10","gamma11","gamma12","gamma13","gamma14","gamma15","gamma16","gamma17","gamma18","gamma19","gamma20","stderr1","stderr2","stderr3","stderr4","stderr5","stderr6","stderr7","stderr8","stderr9","stderr10","stderr11","stderr12","stderr13","stderr14","stderr15","stderr16","stderr17","stderr18","stderr19","stderr20"
2321,1.24895723827929e-08,-1.56900192208358e-08,1.57644686718784e-07,-1.61193061411297e-07,-1.99750664360076e-08,1.68003068329932e-08,1.34888384269427e-07,-1.3601433318702e-07,-8.94966873375848e-08,9.25965282614501e-08,2.39058560498265e-07,-2.37807935986881e-07,-6.05845752285619e-08,6.37857053612035e-08,-1.90849494203386e-08,2.19903392376162e-08,-1.81769258024945e-08,1.75002763901231e-08,-6.33270640226058e-08,6.45962581009742e-08,0.000185774433012608,0.000185774432951824,0.000185774430706043,0.000185774430609416,0.000185774470372149,0.00018577447100386,0.000185774443106942,0.000185774442795025,0.000185774462419922,0.000185774462830273,0.00018577444546449,0.000185774445222243,0.000185774468974773,0.000185774469011641,0.000185774450485509,0.00018577445017353,0.000185774440112021,0.000185774440482638,0.000185774425591078,0.000185774425341453
2322,1.25637286961479e-08,-1.57831781484287e-08,2.00922625395471e-07,-2.04492068115393e-07,1.81724165290326e-08,-2.13660264489682e-08,1.39653193302284e-07,-1.40785827275969e-07,-9.00280707909273e-08,9.31463169640518e-08,2.40477961893126e-07,-2.39219911825016e-07,-3.90515435280166e-09,7.12529111953202e-09,-7.5925183350643e-08,7.8847823539698e-08,-1.82848506299387e-08,1.76041836118831e-08,-6.37030659579612e-08,6.49797958448216e-08,0.00018632513207434,0.000186325132013013,0.000186325128390122,0.000186325128128174,0.000186325170249309,0.000186325170694136,0.000186325136371266,0.000186325135895263,0.000186325161743949,0.000186325162157961,0.000186325144637285,0.000186325144392877,0.000186325168662423,0.000186325168813512,0.000186325145049579,0.000186325144575219,0.000186325139237075,0.000186325139610998,0.000186325124586614,0.000186325124334763
2323,1.22607920571809e-08,-1.54026135762196e-08,1.73327877162389e-07,-1.76811252715744e-07,1.77342427128112e-08,-2.08508477427279e-08,6.21570085063066e-08,-6.32623325139543e-08,7.07150686823501e-08,-6.76720105538656e-08,1.63663080130876e-07,-1.62435364867929e-07,-3.81099312902278e-09,6.95348580427584e-09,-7.40944732737751e-08,7.69466426517061e-08,7.47449521532195e-08,-7.54092069322489e-08,-6.21670565018968e-08,6.34130019462702e-08,0.000184065083489903,0.000184065083430781,0.000184065081844735,0.000184065081470192,0.000184065120292516,0.000184065120721351,0.000184065076969416,0.000184065076587349,0.000184065103236594,0.000184065103707027,0.000184065086830438,0.000184065086917472,0.000184065118762677,0.000184065118908333,0.000184065095998694,0.000184065095541386,0.00018406509145696,0.000184065091723653,0.000184065076271354,0.000184065076028556
2324,1.5824329755637e-08,-1.91230805278335e-08,4.05351967548931e-07,-4.09009332818353e-07,1.86200383823408e-08,-2.18923131349979e-08,6.52616444468319e-08,-6.64221777046068e-08,7.42471675773118e-08,-7.10521132988247e-08,1.71837772485824e-07,-1.7054873470118e-07,-4.00134563658834e-09,7.30080108651545e-09,1.22878541080497e-08,-9.29322273523248e-09,8.64217894445765e-09,-9.33961205774376e-09,-7.33545894142859e-08,7.46627676937494e-08,0.000188605949096422,0.00018860594909746,0.000188605957955551,0.000188605957866472,0.000188605988964413,0.000188605989425776,0.000188605942355242,0.000188605941944195,0.000188605970614793,0.000188605971120909,0.000188605952964225,0.00018860595305786,0.000188605987318535,0.00018860598747524,0.000188605956497199,0.000188605956168797,0.000188605956152503,0.000188605956590717,0.000188605945650887,0.000188605945091902
2325,1.61455754539644e-08,-1.95112935981637e-08,4.13580919447359e-07,-4.1731253225494e-07,-1.46738615535235e-08,1.13351570919307e-08,6.40413443670518e-09,-7.58822773982221e-09,7.57544418754932e-08,-7.24945253053203e-08,2.66594037417859e-07,-2.65278831507326e-07,-9.1380134454306e-08,9.47465718752201e-08,4.30903728703162e-08,-4.003494790246e-08,8.81762170407707e-09,-9.52921326688455e-09,-7.48437426837327e-08,7.61784780935553e-08,0.000190510755607188,0.000190510755608258,0.000190510764737451,0.000190510764645647,0.000190510798018217,0.000190510798579393,0.000190510749488106,0.000190510749267103,0.000190510777784132,0.000190510778305737,0.000190510763859075,0.000190510764080764,0.000190510793893246,0.000190510794148879,0.000190510759270197,0.000190510759072699,0.000190510762879221,0.000190510763330847,0.000190510752056202,0.000190510751480109
2326,2.46381946593223e-07,-2.52306344355038e-07,9.76848780103155e-07,-9.83417222074828e-07,-2.58291328167774e-08,1.99522862246876e-08,1.12726297473517e-08,-1.33568922164469e-08,1.33343935725692e-07,-1.27605774939883e-07,4.69262100234866e-07,-4.66947053412363e-07,-1.60848504600066e-07,1.66774166126202e-07,-3.09153029302422e-07,3.14531240016015e-07,-4.93960557507271e-08,4.81434995717136e-08,6.0250581830607e-08,-5.79011567049576e-08,0.000252756511489596,0.000252756512052986,0.000252756513408884,0.000252756512175891,0.000252756594522335,0.000252756595832866,0.000252756481188746,0.00025275648067263,0.000252756547269146,0.000252756548487269,0.000252756514749615,0.000252756515267331,0.000252756584889179,0.000252756585486168,0.000252756495554858,0.000252756495241629,0.000252756505875703,0.000252756506955287,0.000252756485619816,0.000252756484537086
2327,2.63634519195e-07,-2.69973769267266e-07,1.04525134200352e-06,-1.05227973417406e-06,-2.76377884361944e-08,2.13494193677677e-08,-1.57217960712499e-07,1.54987747764577e-07,-3.26819244518009e-08,3.88218963612856e-08,5.02121568961255e-07,-4.99644413892949e-07,-2.97501020171742e-07,3.03841623085748e-07,-3.30801060250731e-07,3.36555874933954e-07,-5.28549506532616e-08,5.15146843047371e-08,3.29517549537583e-07,-3.2700360350492e-07,0.000261456294528971,0.000261456295152561,0.000261456296653341,0.000261456295288599,0.000261456386434034,0.0002614563878846,0.000261456237987212,0.000261456237446165,0.000261456337278985,0.000261456339218633,0.000261456298137334,0.00026145629871037,0.000261456339487802,0.000261456340955742,0.000261456276891555,0.000261456276544857,0.000261456288315215,0.000261456289510157,0.000261456266524755,0.000261456264236262
2328,2.39972710510068e-07,-2.45742994080569e-07,9.51437605398418e-07,-9.57835179546259e-07,-2.09697452916257e-07,2.03973484534122e-07,-1.34971837503253e-07,1.32941793672651e-07,-2.97486456299231e-08,3.5337537213079e-08,4.4310052234549e-07,-4.40845696568858e-07,-2.79736915214581e-08,3.37452039912305e-08,8.27911848288963e-08,-7.75528797544271e-08,-1.8177540815286e-08,1.6957567147958e-08,2.78619971896732e-07,-2.76331663202352e-07,0.000249447307515951,0.0002494473080575,0.000249447309360836,0.000249447308175641,0.000249447385180284,0.00024944738593695,0.000249447252587264,0.000249447252805389,0.000249447344641739,0.000249447346326204,0.000249447300624453,0.000249447300492992,0.000249447325554011,0.000249447326086172,0.000249447289160427,0.000249447287789942,0.000249447307550351,0.000249447308482725,0.000249447279970193,0.000249447279185843
2329,5.76190898837259e-08,-6.10543643687325e-08,4.86417226756248e-07,-4.90225954207001e-07,-1.24841359517918e-07,1.21433657538907e-07,-8.03542535861343e-08,7.91456894783698e-08,-1.77105788451701e-08,2.10378646488632e-08,2.63795781375835e-07,-2.62453395231697e-07,-1.66538791527453e-08,2.00898863800565e-08,4.9288962918507e-08,-4.61703950690449e-08,1.51980588505193e-09,-2.24610359922411e-09,-3.84406564443622e-08,3.98029751564666e-08,0.000192469230984017,0.00019246923129969,0.000192469228888961,0.000192469228207075,0.000192469267110135,0.000192469267457713,0.000192469206202848,0.000192469206303045,0.000192469248488556,0.000192469249262322,0.000192469228268989,0.000192469228208602,0.000192469239720511,0.000192469239964962,0.000192469223002928,0.00019246922237339,0.000192469229076681,0.00019246922938949,0.000192469218240382,0.000192469217760427
2330,7.76175844022691e-08,-8.32285021917606e-08,7.94475007417061e-07,-8.00695891435387e-07,-1.38989016365527e-07,1.33423133235215e-07,-1.85505866508023e-07,1.83531887345757e-07,-4.15711858711789e-07,4.21146398262765e-07,3.95975695199389e-07,-3.93783145501883e-07,-2.72011124758684e-08,3.28132257855579e-08,3.32911127502073e-07,-3.27817494718089e-07,-2.16216903347838e-07,2.15030624772952e-07,-9.46967511012174e-08,9.69218584343459e-08,0.000245978554873465,0.000245978555326485,0.000245978546707735,0.00024597854528436,0.000245978614672492,0.000245978615182289,0.000245978512117194,0.000245978511264358,0.000245978584332775,0.000245978585473951,0.000245978544873359,0.000245978545247688,0.000245978569317565,0.000245978569827833,0.000245978526730297,0.000245978526183954,0.000245978551076442,0.000245978552083027,0.000245978534324676,0.000245978533682171
2331,2.71222494629236e-09,-6.13798693708521e-09,4.24936529933106e-07,-4.28734711618112e-07,-8.48603366428963e-08,8.14620703851074e-08,-1.50158150754029e-07,1.48952933261021e-07,-6.78185545105379e-08,7.11366271591111e-08,2.417647656977e-07,-2.40426097223313e-07,-9.58058103851096e-09,1.30070739583264e-08,2.03260427346813e-07,-2.00150494572343e-07,-1.32012210291621e-07,1.31287924377487e-07,-2.08752791351996e-08,2.22338256586827e-08,0.000192202574862104,0.000192202574916982,0.000192202568299633,0.000192202567664493,0.000192202603139054,0.000192202603382265,0.000192202548076934,0.000192202548182361,0.000192202575028445,0.000192202575376579,0.000192202569839619,0.000192202570018201,0.000192202581797626,0.000192202582142508,0.000192202561184009,0.000192202560923363,0.000192202572798957,0.000192202573279172,0.000192202568033525,0.000192202567441514
2332,8.4564877563349e-08,-8.80083599763084e-08,4.27134524299841e-07,-4.3095235235584e-07,-8.002098486516e-08,7.66051410651065e-08,-1.50934847163481e-07,1.49723395510588e-07,-6.81693476996999e-08,7.15045831125306e-08,-6.10490699715978e-08,6.23946633248538e-08,-9.63013686659748e-09,1.30743533584052e-08,1.98883703157822e-07,-1.95757684059979e-07,-2.79810380616842e-07,2.79082348635172e-07,-2.09832570619974e-08,2.2348830609836e-08,0.000192699015977812,0.000192699016420878,0.000192699014361412,0.000192699013721337,0.000192699055640313,0.000192699056223843,0.000192698993981606,0.000192698994087852,0.000192699021142499,0.000192699021493337,0.000192699020494889,0.000192699020843739,0.000192699027964267,0.000192699028311829,0.000192699007855487,0.000192699007502337,0.000192699012301138,0.00019269901268522,0.000192699014093236,0.000192699013496626
2333,6.9864740137436e-08,-7.53658823424802e-08,7.9175466178902e-07,-7.97853837794816e-07,-1.2783743957562e-07,1.22380451673596e-07,-7.56969522561106e-08,7.37615948129986e-08,-4.11277196674535e-07,4.1660540827888e-07,2.19404053054585e-07,-2.17254400508537e-07,-5.45841912728455e-08,6.00865059990974e-08,2.13368156500006e-07,-2.08374177790979e-07,-4.47010518947905e-07,4.45847450726441e-07,-4.54184820944636e-08,4.76000562862343e-08,0.000243560433881981,0.000243560434491812,0.000243560434988217,0.000243560433817153,0.000243560507960245,0.000243560509138515,0.000243560378363449,0.000243560378617061,0.000243560429152523,0.00024356042928731,0.000243560455003653,0.00024356045614964,0.000243560440329054,0.000243560440969157,0.000243560406881715,0.000243560405583269,0.000243560420449486,0.000243560421225029,0.000243560423300814,0.000243560422308515
2334,5.48044133245166e-08,-5.83616141850544e-08,5.11973144803459e-07,-5.15917053887482e-07,-8.28788314574956e-08,7.93501818111974e-08,-3.97702944888171e-08,3.85188352308902e-08,-1.21226438845165e-07,1.24671818874199e-07,1.31767082611606e-07,-1.30377053069915e-07,-8.45462147463808e-08,8.81041744762434e-08,3.16266601150422e-07,-3.13037346311451e-07,-7.67227594053804e-08,7.59706833562116e-08,-2.93690037981026e-08,3.07796745564993e-08,0.000195855046645812,0.000195855046823314,0.000195855048697828,0.000195855048088902,0.000195855081453379,0.000195855082239521,0.000195855043342109,0.000195855043187966,0.000195855051639408,0.00019585505230055,0.000195855062132767,0.000195855062863458,0.000195855058161934,0.000195855058390389,0.000195855032317188,0.000195855031796228,0.000195855046704063,0.000195855046487557,0.000195855042620633,0.000195855042104661
2335,9.74016486161409e-08,-1.03723738330166e-07,9.8549537888522e-07,-9.92504743515742e-07,-1.47297273114137e-07,1.41025927519965e-07,-4.21828188723774e-08,3.99586436397224e-08,-8.84555703609494e-09,1.49689091924697e-08,2.34184348524512e-07,-2.31713899161027e-07,-1.50260573396768e-07,1.56584011205916e-07,5.62087672018213e-07,-5.56348427929192e-07,-5.87120723748031e-07,5.85784079346298e-07,1.61948399041096e-08,-1.36877037490323e-08,0.000261102197042846,0.000261102197463409,0.000261102212509689,0.000261102210704089,0.000261102279513559,0.000261102281376197,0.000261102191693322,0.000261102191651183,0.000261102205084618,0.00026110220598641,0.000261102233736587,0.000261102235467842,0.000261102224328363,0.000261102224869651,0.000261102163093591,0.000261102161859262,0.000261102222006023,0.00026110222072449,0.000261102168109155,0.000261102165977823
2336,2.15871741483515e-08,-2.73441548908085e-08,8.97406012275513e-07,-9.03788836147657e-07,-1.69886752842762e-07,1.64175981023452e-07,-3.84122712329859e-08,3.63869067229947e-08,-2.57790409427685e-07,2.63366420154623e-07,2.13251567840553e-07,-2.1100194338618e-07,-5.25244289050583e-09,1.10106499461921e-08,5.11845005122606e-07,-5.06618772619831e-07,-2.87687003409265e-07,2.86469838524695e-07,-2.18501238946978e-08,2.41331549833992e-08,0.000249159611910467,0.000249159612531266,0.000249159628120783,0.000249159626551784,0.000249159689303225,0.000249159691307148,0.000249159610032116,0.000249159609995498,0.000249159606293987,0.000249159608140631,0.000249159646566188,0.000249159648070585,0.000249159625222202,0.000249159625088849,0.000249159585179985,0.000249159584107398,0.00024915963153324,0.000249159630141935,0.000249159590556622,0.00024915958849336
2337,1.352273739256e-08,-1.71290412427284e-08,5.62156979163162e-07,-5.66155328110529e-07,-1.06421154582483e-07,1.02843796398706e-07,-1.16642361299873e-07,1.15373627108131e-07,-1.61486213272695e-07,1.64979152896004e-07,2.6122377018078e-08,-2.47131592972085e-08,-3.29026249203719e-09,6.89733495805819e-09,3.15483249863962e-07,-3.12209419655725e-07,-3.42393369434388e-08,3.34768790526753e-08,-1.36874544815529e-08,1.51175975269347e-08,0.000197202177680085,0.000197202177987874,0.000197202185717098,0.000197202184939195,0.000197202216051113,0.000197202217044648,0.000197202163432776,0.000197202163551235,0.000197202174895455,0.000197202175811012,0.000197202199693711,0.000197202200321814,0.000197202184279993,0.000197202184213877,0.000197202162406729,0.000197202161939573,0.000197202178227838,0.000197202177515549,0.000197202167092924,0.000197202166069969
2338,2.48278325811182e-08,-2.84080046639571e-08,5.30120724992107e-07,-5.3409010484671e-07,-1.19635955726217e-07,1.16084520101389e-07,-1.32735025361804e-07,1.31475485014856e-07,-2.32218330824461e-07,2.35685961018287e-07,2.59330930468262e-08,-2.45340863000581e-08,-3.26642097320364e-09,6.84735663216392e-09,2.71457194826611e-07,-2.68207086512614e-07,-3.39912368396159e-08,3.32343041112756e-08,-9.23157934297665e-08,9.37355731537768e-08,0.000196486405569013,0.000196486406221745,0.000196486429413483,0.000196486429261248,0.000196486447078737,0.00019648644828864,0.000196486392383114,0.000196486392608912,0.000196486405181379,0.00019648640596514,0.00019648643061176,0.000196486431233048,0.000196486415365271,0.000196486415299873,0.000196486392399979,0.0001964863917851,0.000196486409378778,0.000196486408674218,0.000196486399572385,0.000196486398655497
2339,-8.21283515285401e-08,7.85623547335133e-08,5.28021909093461e-07,-5.31975573527024e-07,8.91154427787554e-08,-9.26528197837495e-08,-7.77119397215886e-08,7.64573863721954e-08,-2.31298949091564e-07,2.34752850513617e-07,2.58304206329248e-08,-2.44369526732644e-08,4.30062111081583e-08,-3.94394525793449e-08,2.72766535108601e-07,-2.69529293722777e-07,-1.34937627774152e-07,1.34183691364198e-07,-9.19503035563483e-08,9.33644622529323e-08,0.000196097059443471,0.000196097060196055,0.000196097085416328,0.000196097085264997,0.000196097088952151,0.000196097089661625,0.000196097037120723,0.000196097037780408,0.000196097061327989,0.0001960970621071,0.000196097086607497,0.000196097087225099,0.000196097068393611,0.000196097067861949,0.00019609703989235,0.000196097039054119,0.000196097060711046,0.000196097060122717,0.000196097055752272,0.000196097054840824
2340,-5.33620142638919e-08,5.00559112638794e-08,4.08671880141987e-07,-4.12337395318662e-07,8.2620620879335e-08,-8.59001894489905e-08,-7.20482214638295e-08,7.08851014327428e-08,-1.38524125812998e-07,1.41726301830616e-07,2.39478737014371e-08,-2.2655963476033e-08,3.98718762766186e-08,-3.65650676373349e-08,2.03691300375914e-07,-2.00689993935912e-07,-1.04396817701963e-07,1.03697829329521e-07,8.73034462930829e-09,-7.41925080174373e-09,0.000188815998755435,0.000188815998992477,0.000188816043273514,0.000188816042795861,0.000188816028989195,0.000188816029622539,0.000188815982719519,0.000188815983308417,0.00018881599637782,0.000188815997064978,0.000188816026896133,0.000188816027447463,0.000188816010636682,0.00018881601016207,0.000188815982743233,0.000188815982062895,0.00018881600312463,0.000188816002691815,0.000188815986297501,0.00018881598578116
2341,-1.71456229823e-07,1.64483652393455e-07,8.61886607594445e-07,-8.69617181268573e-07,5.11801198095479e-08,-5.8096736154947e-08,-6.30076408941958e-07,6.27623389417834e-07,-1.06645685711971e-06,1.07321025392269e-06,5.05059120189048e-08,-4.77812729467058e-08,1.42714981137342e-07,-1.35740917146515e-07,2.37403496339041e-07,-2.31073741378428e-07,-9.85035470768711e-08,9.70293786265228e-08,2.74432570410707e-07,-2.71667469813774e-07,0.000274205863828928,0.000274205864264714,0.000274206003215915,0.000274206001752976,0.000274205946568179,0.000274205949084664,0.000274205816526884,0.000274205817546168,0.000274205826581083,0.000274205827352931,0.00027420595305597,0.000274205954744567,0.000274205887618331,0.000274205886533697,0.00027420580103571,0.000274205801413146,0.000274205868228374,0.000274205867399105,0.000274205852929802,0.000274205851396272
2342,-1.56051795670665e-07,1.4970567143555e-07,7.84450530150825e-07,-7.91486548865713e-07,4.65818543429406e-08,-5.28770452144255e-08,-5.73467423263919e-07,5.71234795104091e-07,-8.97877122369479e-07,9.04023763066937e-07,-1.99422191182212e-08,2.24220619438876e-08,1.45029231470546e-07,-1.386817556274e-07,-6.16977349841966e-08,6.74587911557834e-08,-8.96535256581437e-08,8.83118037361783e-08,2.74595647080621e-07,-2.72078978715195e-07,0.000261597992952982,0.000261597993331378,0.00026159811398367,0.000261598112713391,0.000261598064796053,0.000261598066981133,0.00026159795188028,0.00026159795276533,0.000261597945175294,0.000261597946887424,0.000261598049018181,0.000261598050663999,0.000261598014301486,0.000261598013191828,0.000261597972074532,0.000261597973633852,0.000261597996773051,0.000261597996052992,0.000261597976917814,0.000261597975532563
2343,-1.07111085751136e-07,1.03875119445824e-07,4.00002248754248e-07,-4.03590002726596e-07,2.37527503904976e-08,-2.69627449345682e-08,1.24762470948022e-07,-1.25900916690643e-07,-5.20208453324403e-08,5.51550891469625e-08,7.99959307308106e-08,-7.87314275800849e-08,9.04241881195115e-08,-8.71875308165031e-08,-3.92640308184768e-08,4.22016658637695e-08,2.55348170266004e-09,-3.23764092413101e-09,1.1060273308763e-07,-1.09319452615354e-07,0.000186802477702455,0.000186802477902589,0.000186802517094476,0.000186802516631942,0.000186802499184232,0.000186802499979863,0.000186802442503089,0.000186802442609142,0.000186802457182309,0.000186802457727165,0.000186802489778061,0.00018680249037106,0.000186802472771734,0.000186802472698583,0.000186802456036314,0.000186802456623198,0.0001868024674732,0.000186802467093991,0.00018680246995537,0.000186802469652081
2344,-3.28392980137125e-07,3.25015459871389e-07,4.17499811223791e-07,-4.2124450717284e-07,-1.60572876780898e-07,1.57222466371979e-07,3.96829505422368e-08,-4.08711961324092e-08,9.3003404284865e-08,-8.97320576012208e-08,-2.37634542426565e-09,3.69616322410691e-09,1.02937335076633e-07,-9.95590944426163e-08,-7.74253729780205e-08,8.04915112594113e-08,-4.54337392532245e-08,4.47196520819289e-08,1.15440896539614e-07,-1.14101480553336e-07,0.000190844463148449,0.000190844463093857,0.000190844506529009,0.000190844506035796,0.000190844496218036,0.000190844497024968,0.000190844410578806,0.000190844410536714,0.000190844449181557,0.000190844449678579,0.000190844470338664,0.000190844470868453,0.000190844456674741,0.000190844456884986,0.000190844437092966,0.000190844437391402,0.000190844454275538,0.000190844453972241,0.000190844456263269,0.000190844455939864
2345,-3.39103013903974e-07,3.35561585225779e-07,3.94491902322688e-07,-3.9841832496712e-07,-1.98795605303321e-07,1.95282602863162e-07,1.18484827020061e-07,-1.19730737224307e-07,-2.74273669747134e-07,2.77703773685747e-07,-2.03128945304664e-07,2.04512814646433e-07,1.07932748527633e-07,-1.04390565995838e-07,9.43877208218733e-08,-9.11727871695142e-08,-4.76385789214393e-08,4.68898374866126e-08,1.39754659608379e-07,-1.38350243671055e-07,0.000195420329098579,0.000195420328845138,0.000195420373351423,0.000195420372872632,0.000195420360502534,0.000195420361246218,0.000195420271816043,0.000195420271777248,0.00019542032372795,0.000195420324539689,0.000195420340297664,0.000195420341565888,0.000195420324097795,0.000195420324323529,0.000195420295346146,0.000195420295657248,0.000195420321521845,0.000195420321196204,0.000195420323224906,0.000195420322967185
2346,-3.4184180123387e-07,3.38271769897477e-07,3.97678044407679e-07,-4.01636179129591e-07,-2.00401191864409e-07,1.96859816372745e-07,1.19441776210115e-07,-1.20697749080857e-07,-2.76488858350427e-07,2.79946665935933e-07,-2.04769529630712e-07,2.06164576004176e-07,1.57550811328746e-07,-1.53980020557754e-07,9.15449888665881e-08,-8.83040895109704e-08,-3.57308308642279e-08,3.49760423022137e-08,1.40883397015267e-07,-1.3946763811812e-07,0.000196207906188758,0.00019620790593224,0.000196207950978799,0.000196207950494197,0.000196207937973934,0.000196207938726646,0.000196207848210855,0.000196207848171588,0.000196207900752934,0.000196207901574527,0.000196207917523792,0.000196207918807411,0.000196207903740638,0.000196207904276105,0.000196207880284174,0.00019620788069704,0.000196207895742076,0.000196207895596999,0.000196207900243783,0.000196207899982933
2347,-3.33513019142325e-07,3.30029970562038e-07,3.87988836203139e-07,-3.91850532277661e-07,-1.95518526902705e-07,1.92063435923482e-07,2.30882973461226e-07,-2.32108345610278e-07,-1.8981663056538e-07,1.93190189750249e-07,-3.67223363475089e-08,3.80833913573297e-08,9.38707238463896e-08,-9.03869335915255e-08,8.93145483766672e-08,-8.6152611453563e-08,-1.13434844281846e-07,1.1269844576439e-07,6.8445620590065e-08,-6.70643556621817e-08,0.00019380291461025,0.00019380291436305,0.000193802957773378,0.000193802957306377,0.00019380294524089,0.000193802945966261,0.000193802873605738,0.000193802874025324,0.000193802910130727,0.000193802910729159,0.000193802921105216,0.000193802922003463,0.000193802920175227,0.000193802921492296,0.000193802889646601,0.000193802890044471,0.000193802899128721,0.000193802898568879,0.00019380290866147,0.000193802908472232
2348,-1.14237854048978e-06,1.13585534456705e-06,6.05287356685348e-07,-6.12519701673309e-07,-4.94667028576326e-07,4.88196195746888e-07,-1.26817335559909e-07,1.24522410043656e-07,-3.55495019290681e-07,3.61813159511722e-07,-6.87748484672216e-08,7.13238867551944e-08,-7.73952996379487e-08,8.39198874748232e-08,1.67271268038441e-07,-1.61349465212108e-07,-3.48669099688719e-08,3.34877511086394e-08,1.4684116941669e-07,-1.44254280472289e-07,0.00026522248852894,0.000265222488663108,0.000265222578412241,0.000265222577587373,0.000265222576382886,0.000265222578650466,0.000265222456713834,0.000265222458842857,0.000265222486355518,0.000265222487889304,0.000265222514483128,0.000265222516785344,0.000265222482362596,0.000265222485523392,0.000265222433854735,0.000265222434874478,0.000265222475964684,0.000265222473652113,0.000265222487977731,0.000265222486604045
2349,-1.18835883885214e-06,1.18180109610257e-06,5.42583916368309e-07,-5.4985456513745e-07,-3.26403194212304e-07,3.19898084890389e-07,-1.27489002040022e-07,1.25181923067567e-07,-4.65141139429576e-07,4.71492740624164e-07,-6.91391026810724e-08,7.17016429873933e-08,-7.78052103852006e-08,8.43643562713384e-08,-8.19368439154015e-08,8.78900139958518e-08,-3.02061009146578e-07,3.00674542300428e-07,-4.40091640534089e-08,4.6609753245153e-08,0.000265923910445631,0.000265923910707327,0.000265923995991054,0.000265923995029188,0.000265923990932814,0.000265923992011165,0.000265923885723785,0.000265923887869745,0.000265923926096461,0.000265923926246767,0.000265923943952634,0.000265923946273164,0.000265923911576583,0.000265923914762523,0.000265923862284341,0.000265923863104781,0.000265923877809247,0.000265923875441345,0.000265923943487492,0.000265923941369649
2350,-9.71126674177436e-07,9.65245370133321e-07,5.03369766586462e-07,-5.09890441415402e-07,-2.92734431577837e-07,2.86900334766149e-07,9.99989179302927e-08,-1.0206802001577e-07,-3.81985534713412e-07,3.87681958170365e-07,-2.25394923247324e-07,2.27693137122752e-07,-6.97795489373573e-08,7.56621100383992e-08,-7.34850072011138e-08,7.88240999337147e-08,-2.70903212614575e-07,2.69659763432251e-07,-4.25261492199558e-08,4.48584850064786e-08,0.000251835538667546,0.000251835538515185,0.000251835594127501,0.000251835594575097,0.000251835614030994,0.000251835614946875,0.000251835513811009,0.000251835515010398,0.000251835554729316,0.000251835554336133,0.000251835561011948,0.000251835562938651,0.000251835546630936,0.000251835549336866,0.00025183550476528,0.000251835505462108,0.000251835517951134,0.000251835515939992,0.000251835572519491,0.000251835571195657
2351,-6.51837751834487e-07,6.45395946867157e-07,7.24418870055781e-07,-7.31560975388567e-07,-5.42760958248503e-07,5.36370860743295e-07,-2.14937782068538e-07,2.1267149228787e-07,-8.33510391770319e-07,8.39749684851857e-07,-2.46875399601974e-07,2.49392639091935e-07,1.4073900995282e-07,-1.34295831360626e-07,-8.04882303338644e-08,8.63361510147741e-08,-2.1070671072825e-08,1.97087231324997e-08,4.35263331696306e-08,-4.0971719487913e-08,0.000263562716073588,0.000263562715900691,0.00026356274169788,0.00026356274126978,0.000263562749974125,0.000263562750954591,0.000263562690095911,0.00026356269078226,0.000263562733031158,0.000263562730822122,0.000263562715311778,0.00026356271752037,0.00026356272648582,0.000263562728852294,0.000263562650835906,0.000263562651634685,0.000263562624562047,0.000263562623155989,0.000263562728744173,0.0002635627279843
2352,-6.23999494402431e-07,6.17322645920328e-07,5.39036161889154e-07,-5.46438867727232e-07,-4.60955924556534e-07,4.54332666736359e-07,-4.41347630282901e-07,4.38998649114004e-07,-8.63922923629473e-07,8.70389872836417e-07,-5.03120068749168e-07,5.05729162163768e-07,1.45874195069388e-07,-1.39195920626583e-07,-7.44802196522154e-08,8.05415166531432e-08,-2.18394816362146e-08,2.04278394793563e-08,-4.12274567743176e-07,4.14922389144011e-07,0.000268328012560243,0.000268328012881012,0.000268328021578584,0.000268328021556359,0.000268328034876156,0.000268328035769331,0.000268327963626492,0.000268327963997262,0.000268328017602005,0.000268328015270969,0.000268328003657494,0.000268328006395622,0.000268328010695185,0.000268328013192353,0.000268327943022525,0.00026832794374727,0.000268327903142464,0.000268327901658754,0.000268328023359431,0.000268328022171458
2353,-5.12456193328397e-07,5.06972875429878e-07,4.30489802082402e-07,-4.36569225810773e-07,-3.30547116385338e-07,3.25107809358088e-07,-2.49445829291143e-07,2.47516743329369e-07,-5.1039495835755e-07,5.15705899968517e-07,-4.37781586093922e-07,4.39924285050368e-07,1.19798387307099e-07,-1.14313898095194e-07,-6.11664913770319e-08,6.61442914884937e-08,-1.53969425539616e-08,1.42376408620382e-08,-3.38578242743052e-07,3.40752749160108e-07,0.000243165589067157,0.000243165589305884,0.000243165591444528,0.000243165591560619,0.000243165619535778,0.000243165620343664,0.000243165555570764,0.000243165555702252,0.000243165616609595,0.000243165614208882,0.0002431655799728,0.000243165581810869,0.000243165587679121,0.000243165589537593,0.000243165537314884,0.000243165537854262,0.000243165530422293,0.00024316552939093,0.000243165597104268,0.000243165596220141
