"bin","initial","conv","fn1","fn0","lrt","beta","sigma2","xi","tau_k"
2476,1,0,7664.63737908256,7664.63736755657,-2.30519854085287e-05,0.000546758275724356,1.06925605595895,6.40626538365279e-08,6.84993805755095e-08
2477,1,0,7664.63737812143,7664.63736755657,-2.11297247005859e-05,0.000546761328829949,1.06925605224591,6.81329508828652e-08,7.28515700888771e-08
2478,1,0,7664.63738078228,7664.63736755657,-2.64514146692818e-05,0.000546757436467954,1.06925606140207,5.80279825561777e-08,6.20467720791268e-08
2479,1,0,7664.6373784484,7664.63736755657,-2.17836641240865e-05,0.000546765114570721,1.06925607294388,3.49633357738503e-08,3.73847591065654e-08
2480,1,0,7664.63737767274,7664.63736755657,-2.0232337192283e-05,0.00054676440133082,1.06925607166273,3.55978360192871e-08,3.80632023016769e-08
2481,1,0,7664.63737881632,7664.63736755657,-2.25194999075029e-05,0.000546764792687346,1.06925607368606,3.46602873686798e-08,3.7060722784665e-08
2482,1,0,7664.63737875759,7664.63736755657,-2.24020386667689e-05,0.000546766227513173,1.06925607363181,3.47149555450748e-08,3.71191770624295e-08
2483,1,0,7664.63737954641,7664.63736755657,-2.39796754613053e-05,0.000546766157744971,1.06925607501213,3.41070848254892e-08,3.64692076506083e-08
2484,1,0,7664.63737864801,7664.63736755657,-2.21828722715145e-05,0.000546767285195756,1.06925607361254,3.48053481807702e-08,3.72158299364876e-08
2485,1,0,7664.63737720024,7664.63736755657,-1.92873394553317e-05,0.000546761367130177,1.06925607120582,3.61483343115909e-08,3.86518259266462e-08
2486,1,0,7664.63737932163,7664.63736755657,-2.35301140492084e-05,0.000546753055476517,1.06925605709274,6.31561718522372e-08,6.75301192957944e-08
2487,1,0,7664.63737702625,7664.63736755657,-1.89393485925393e-05,0.000546748730117342,1.06925604880004,7.24510265146472e-08,7.74686983425588e-08
2488,1,0,7664.63738391522,7664.63736755657,-3.27172983816126e-05,0.000546710643919731,1.06925600421484,1.5818719966043e-07,1.69142613026846e-07
2489,1,0,7664.63737971433,7664.63736755657,-2.43155100179138e-05,0.000546751775704218,1.06925605909122,6.14812411240903e-08,6.57391895923818e-08
2490,1,0,7664.63738414927,7664.63736755657,-3.31853898387635e-05,0.00054672425396306,1.06925600322345,1.60332755058049e-07,1.71436760859174e-07
2491,1,0,7664.63737832811,7664.63736755657,-2.15430736716371e-05,0.000546750592502823,1.0692560534999,6.70152660542422e-08,7.16564789054045e-08
2492,1,0,7664.63738157175,7664.63736755657,-2.80303611361887e-05,0.000546749962448993,1.06925598739383,1.78916962501308e-07,1.9130803340084e-07
2493,1,0,7664.63738456618,7664.63736755657,-3.40192182193277e-05,0.000546768234222582,1.06925600483941,1.55345308511136e-07,1.66103903949163e-07
2494,1,0,7664.63737819076,7664.63736755657,-2.12683680729242e-05,0.000546767019138201,1.06925605222143,6.7469160377975e-08,7.21418080724479e-08
2495,1,0,7664.63737960693,7664.63736755657,-2.41007255681325e-05,0.000546766481268833,1.06925605621888,6.25545179439656e-08,6.6886797155438e-08
2496,1,0,7664.63737720571,7664.63736755657,-1.92982788576046e-05,0.00054676729257566,1.06925607010359,3.62837576891346e-08,3.8796628155275e-08
2497,1,0,7664.63738095839,7664.63736755657,-2.6803641958395e-05,0.000546764461160655,1.06925597210028,1.95492334995712e-07,2.09031346693993e-07
2498,1,0,7664.63738113269,7664.63736755657,-2.71522403636482e-05,0.00054675893381013,1.06925597517272,1.90548028133233e-07,2.03744617638839e-07
2499,1,0,7664.63676070713,7664.63736755657,0.00121369889347989,0.000540774720003485,1.06917359499327,0.000128585588024832,0.000137480315412833
2500,1,0,7664.31868972562,7664.63736755657,0.637355661894617,0.000452734514463857,1.06721208986744,0.00310309652361247,0.00331166212602484
2501,1,0,7664.63568771504,7664.63736755657,0.00335968305444112,0.00052599458106699,1.06912113535828,0.000206515964316952,0.000220790582240151
2502,1,0,7664.63737853374,7664.63736755657,-2.19543308048742e-05,0.000546763610838674,1.06925605165105,6.62751716449311e-08,7.08651283555548e-08
2503,1,0,7664.63738027645,7664.63736755657,-2.54397564276587e-05,0.000546762934103516,1.06925605780993,5.98849317014678e-08,6.40323259933285e-08
2504,1,0,7664.63737833955,7664.63736755657,-2.15659474633867e-05,0.00054676118823299,1.06925605022582,6.72859037570124e-08,7.19458596870977e-08
2505,1,0,7664.63737769054,7664.63736755657,-2.02679439098574e-05,0.000546766554786019,1.06925607058092,3.56335482394588e-08,3.81013877713795e-08
2506,1,0,7664.63738134815,7664.63736755657,-2.75831462204223e-05,0.000546770674081307,1.06925606091236,5.62746168400828e-08,6.01719751317795e-08
2507,1,0,7664.6373810362,7664.63736755657,-2.69592655968154e-05,0.00054677143110877,1.06925606040322,5.72726643241362e-08,6.12391434240217e-08
2508,1,0,7664.63738173295,7664.63736755657,-2.83527569990838e-05,0.000546771169568788,1.06925606182954,5.50272390208942e-08,5.88382088888341e-08
2509,1,0,7664.63738093276,7664.63736755657,-2.67523682850879e-05,0.000546772352420914,1.06925605910308,5.76468181440755e-08,6.16392095885662e-08
2510,1,0,7664.63738377869,7664.63736755657,-3.24442407872993e-05,0.000546801533219868,1.06925599497777,1.60167906378489e-07,1.71260494098238e-07
2511,1,0,7664.63738208754,7664.63736755657,-2.906193913077e-05,0.000546795553220504,1.06925598613232,1.72781016043639e-07,1.84747135694686e-07
2512,1,0,7664.63737962243,7664.63736755657,-2.41317193285795e-05,0.000546767052524302,1.06925607373843,3.40701668332034e-08,3.64297328196844e-08
2513,1,0,7664.63738057071,7664.63736755657,-2.60282831732184e-05,0.000546761966186765,1.06925605872478,5.90008234248184e-08,6.30869879167377e-08
2514,1,0,7664.63737885024,7664.63736755657,-2.25873354793293e-05,0.000546764193333184,1.06925607265496,3.4684456118886e-08,3.70865653318532e-08
2515,1,0,7664.6373813499,7664.63736755657,-2.75866641459288e-05,0.00054673182272571,1.06925597785513,1.85349636633892e-07,1.98186206964066e-07
2516,1,0,7664.6373815651,7664.63736755657,-2.80170497717336e-05,0.000546735134736466,1.06925597482128,1.8857434335903e-07,2.01634243334641e-07
2517,1,0,7664.63737879057,7664.63736755657,-2.24680043174885e-05,0.00054676059289419,1.0692560719793,3.49380356094225e-08,3.7357706718404e-08
2518,1,0,7664.63738085207,7664.63736755657,-2.65910039161099e-05,0.00054676062653656,1.06925605808037,5.86503530346987e-08,6.2712245290904e-08
2519,1,0,7664.63737891542,7664.63736755657,-2.27176897169556e-05,0.000546768492933702,1.0692560719013,3.49025074491468e-08,3.73197180145805e-08
2520,1,0,7664.63738039276,7664.63736755657,-2.567238152551e-05,0.000546765417170618,1.06925607429285,3.36607818288959e-08,3.59919954359933e-08
2521,1,0,7664.63738040771,7664.63736755657,-2.57022838923149e-05,0.000546761879400248,1.06925607427471,3.36901086097933e-08,3.6023353273996e-08
2522,1,0,7664.63737864724,7664.63736755657,-2.21813370444579e-05,0.00054675868409738,1.06925607177385,3.50737807508738e-08,3.75028530279368e-08
2523,1,0,7664.63737746219,7664.63736755657,-1.98112411453621e-05,0.00054676217652991,1.06925606993022,3.62196543948686e-08,3.87280853124881e-08
2524,1,0,7664.63737810473,7664.63736755657,-2.10963207791792e-05,0.000546761244340928,1.06925607105652,3.55501174944292e-08,3.80121789576911e-08
2525,1,0,7664.63737800729,7664.63736755657,-2.09014451684197e-05,0.000546760543348677,1.06925607110028,3.55277077177355e-08,3.79882171694649e-08
2526,1,0,7664.63737913669,7664.63736755657,-2.31602298299549e-05,0.000546758959674314,1.06925607304885,3.45949678896903e-08,3.69908795129814e-08
2527,1,0,7664.63737731685,7664.63736755657,-1.95205648196861e-05,0.000546758563505452,1.06925606996115,3.63221490818253e-08,3.88376783797756e-08
2528,1,0,7664.63738170293,7664.63736755657,-2.82927139778621e-05,0.00054675921709072,1.06925606229542,5.55736975881178e-08,5.94225130502671e-08
2529,1,0,7664.63737738737,7664.63736755657,-1.9661591068143e-05,0.000546762347822823,1.06925606997332,3.62998287435097e-08,3.88138122229899e-08
2530,1,0,7664.63737743722,7664.63736755657,-1.97613026102772e-05,0.000546760840259398,1.06925607007628,3.62025787315255e-08,3.87098270610982e-08
2531,1,0,7664.63738125762,7664.63736755657,-2.74020967481192e-05,0.000546764953845981,1.06925607650682,3.30345623444563e-08,3.53224065215531e-08
2532,1,0,7664.63738236796,7664.63736755657,-2.96227808576077e-05,0.000546762666381298,1.06925607806321,3.2373847235855e-08,3.46159329272277e-08
2533,1,0,7664.63738152767,7664.63736755657,-2.79422056337353e-05,0.000546746001578831,1.06925606165594,5.63870147615512e-08,6.02921573324715e-08
2534,1,0,7664.63738162293,7664.63736755657,-2.81327229458839e-05,0.000546756372224979,1.06925606164602,5.58979111164093e-08,5.97691802945711e-08
2535,1,0,7664.63738096179,7664.63736755657,-2.68104267888702e-05,0.000546765062068995,1.06925607565153,3.31795669222434e-08,3.54774535190953e-08
2536,1,0,7664.63738283667,7664.63736755657,-3.05601897707675e-05,0.000546763830979135,1.06925607882084,3.20626055311721e-08,3.42831358670406e-08
2537,1,0,7664.63738046889,7664.63736755657,-2.5824636395555e-05,0.000546767834754633,1.06925607497744,3.36614978085879e-08,3.59927610246725e-08
2538,1,0,7664.63737967818,7664.63736755657,-2.42432251980063e-05,0.00054676565502107,1.06925607374016,3.43360949692978e-08,3.67140780944405e-08
2539,1,0,7664.63738102172,7664.63736755657,-2.69303000095533e-05,0.000546768924462858,1.06925607592065,3.32994860764563e-08,3.5605677812286e-08
2540,1,0,7664.63738128171,7664.63736755657,-2.7450285415398e-05,0.000546771932783769,1.06925606129412,5.72522598477279e-08,6.12173258649688e-08
2541,1,0,7664.63738079827,7664.63736755657,-2.6483405235922e-05,0.000546779722398253,1.06925605971837,5.88923027948363e-08,6.29709516341475e-08
2542,1,0,7664.63737784554,7664.63736755657,-2.05779360840097e-05,0.000546771169098108,1.06925607127145,3.57438097330142e-08,3.82192855673971e-08
2543,1,0,7664.63738088619,7664.63736755657,-2.66592451225733e-05,0.000546774038058045,1.06925606026496,5.82605370024215e-08,6.229543226413e-08
2544,1,0,7664.63738103108,7664.63736755657,-2.69490246864734e-05,0.000546775368335995,1.06925606121141,5.77622344717658e-08,6.17626193180502e-08
2545,1,0,7664.63738041504,7664.63736755657,-2.57169285760028e-05,0.000546769633004979,1.06925607542541,3.36400275754777e-08,3.59698038625577e-08
2546,1,0,7664.63737930948,7664.63736755657,-2.3505812350777e-05,0.000546767643230184,1.0692560736343,3.44855328172442e-08,3.68738654173532e-08
2547,1,0,7664.63738027983,7664.63736755657,-2.54465230682399e-05,0.000546768084284179,1.06925607498769,3.37191665800295e-08,3.60544237092184e-08
2548,1,0,7664.63737707028,7664.63736755657,-1.90274167835014e-05,0.000546768641387139,1.0692560699581,3.63944787107763e-08,3.89150172744586e-08
2549,1,0,7664.63737890653,7664.63736755657,-2.26999163714936e-05,0.000546775987845543,1.06925605381757,6.4903723574388e-08,6.93986993472165e-08
2550,1,0,7664.63738143508,7664.63736755657,-2.77570252364967e-05,0.00054677723727533,1.06925606234975,5.60248392769809e-08,5.99048990390822e-08
2551,1,0,7664.63737776064,7664.63736755657,-2.04081406991463e-05,0.000546773362669999,1.06925607125935,3.56089544564451e-08,3.80750907437515e-08
2552,1,0,7664.63737814982,7664.63736755657,-2.11864899029024e-05,0.000546774449861152,1.06925607192685,3.52819683563118e-08,3.77254588945173e-08
2553,1,0,7664.63737802613,7664.63736755657,-2.09391128009884e-05,0.000546776259940714,1.06925607164106,3.53694138245844e-08,3.7818960482322e-08
2554,1,0,7664.63737985952,7664.63736755657,-2.46058971242746e-05,0.000546775834336864,1.06925605667007,6.16721684235318e-08,6.5943339614838e-08
2555,1,0,7664.63737897879,7664.63736755657,-2.28444459935417e-05,0.00054677217070237,1.06925607266462,3.46689650934132e-08,3.70700014591297e-08
2556,1,0,7664.63737792862,7664.63736755657,-2.07441007660236e-05,0.000546760938990843,1.0692560484499,6.90347928871799e-08,7.38158698481034e-08
2557,1,0,7664.63738086731,7664.63736755657,-2.66214719886193e-05,0.000546318305005508,1.06925533530532,1.17003080493981e-06,1.25106168065346e-06
2558,1,0,7664.63737867644,7664.63736755657,-2.22397320612799e-05,0.000546744765913336,1.06925605135524,6.58572876188087e-08,7.04183033122536e-08
2559,1,0,7664.63737857813,7664.63736755657,-2.20431247726083e-05,0.000546762105636988,1.06925607174185,3.50058138425688e-08,3.74301789974314e-08
2560,1,0,7664.63737937782,7664.63736755657,-2.3642498490517e-05,0.000546751041360415,1.06925605403327,6.35047218086012e-08,6.79028082535455e-08
2561,1,0,7664.63738074957,7664.63736755657,-2.63859910774045e-05,0.000546749900848726,1.06925605825379,5.88537447939219e-08,6.29297231718234e-08
2562,1,0,7664.63737903649,7664.63736755657,-2.29598263103981e-05,0.000546750472630984,1.06925605285892,6.50770980396475e-08,6.95840809813863e-08
2563,1,0,7664.63738341263,7664.63736755657,-3.1712110285298e-05,0.000546741694791902,1.06925598843386,1.70118725595853e-07,1.81900466088102e-07
2564,1,0,7664.63737918688,7664.63736755657,-2.32606234931154e-05,0.000546762595485204,1.0692560725661,3.46229639201457e-08,3.70208144218528e-08
2565,1,0,7664.63737880211,7664.63736755657,-2.24910672841361e-05,0.00054676887890558,1.06925607198882,3.48738548847226e-08,3.72890810891466e-08
2566,1,0,7664.63737947696,7664.63736755657,-2.38407665165141e-05,0.000546764027250702,1.06925607328918,3.42864866112347e-08,3.66610340408107e-08
2567,1,0,7664.6373782461,7664.63736755657,-2.13790463021724e-05,0.000546767137204413,1.0692560715865,3.52382309284036e-08,3.76786923721628e-08
2568,1,0,7664.63738065369,7664.63736755657,-2.61942313954933e-05,0.000546767210891507,1.06925607556531,3.3399413338262e-08,3.57125256322537e-08
2569,1,0,7664.63738033211,7664.63736755657,-2.55510840361239e-05,0.000546767029100817,1.06925607481187,3.3613462153235e-08,3.59413986028053e-08
2570,1,0,7664.63738000514,7664.63736755657,-2.48971282417187e-05,0.000546770982941665,1.06925607432914,3.38627971428427e-08,3.620800153876e-08
2571,1,0,7664.63738162974,7664.63736755657,-2.81463308056118e-05,0.00054678134820818,1.06925606191954,5.56971168611558e-08,5.9554479835232e-08
2572,1,0,7664.6373808206,7664.63736755657,-2.65280650637578e-05,0.000546779705407887,1.06925605932727,5.83565589145861e-08,6.23981042209103e-08
2573,1,0,7664.63738012667,7664.63736755657,-2.51401870627888e-05,0.000546778693001005,1.06925605786378,6.06533070691902e-08,6.48539160132035e-08
2574,1,0,7664.63737839979,7664.63736755657,-2.168643004552e-05,0.000546780441397413,1.06925605208801,6.72644172780332e-08,7.19228852647102e-08
2575,1,0,7664.6373813349,7664.63736755657,-2.75566562777385e-05,0.00054678368749545,1.06925606196601,5.64371340024824e-08,6.03457476521421e-08
2576,1,0,7664.63738030009,7664.63736755657,-2.54870392382145e-05,0.000546787870163383,1.06925605895482,5.96688853923377e-08,6.38013172368378e-08
2577,1,0,7664.63737702815,7664.63736755657,-1.89431520993821e-05,0.000546792144753627,1.06925604766371,7.21112707382258e-08,7.71054123415632e-08
2578,1,0,7664.63737643237,7664.63736755657,-1.77515976247378e-05,0.000546836281925949,1.06925590942447,2.86633797340772e-07,3.06484881647396e-07
2579,1,0,7664.63737654218,7664.63736755657,-1.79712205863325e-05,0.000546810364232926,1.06925590173713,2.98027618580505e-07,3.18667790047867e-07
2580,1,0,7664.41704173543,7664.63736755657,0.440651642278681,0.00137199394160053,1.06751748847905,0.00270923267305528,0.00289215325884535
2581,1,0,7664.3699469805,7664.63736755657,0.534841152140871,0.00166790238402838,1.06730175533888,0.00303477250561799,0.00323901802230025
2582,1,0,7664.51062268517,7664.63736755657,0.253489742806778,0.00129727384104304,1.06794059874384,0.0020689411881242,0.00220950629121115
2583,1,0,7664.63728806593,7664.63736755657,0.000158981292770477,0.000563976466271544,1.06921657405131,6.13010214194165e-05,6.55440681079143e-05
2584,1,0,7664.62526649217,7664.63736755657,0.0242021288067917,0.000678210239559776,1.06886193442533,0.000615358548145673,0.000657733328136147
2585,1,0,7664.63737818854,7664.63736755657,-2.12639351957478e-05,0.000546770281955084,1.06925605014054,6.83657965020101e-08,7.31005415324513e-08
2586,1,0,7664.63737626164,7664.63736755657,-1.74101387528935e-05,0.00054677648030644,1.06925604167081,7.8561921806271e-08,8.40028095366249e-08
2587,1,0,7664.63738166872,7664.63736755657,-2.8224298148416e-05,0.000546766188248497,1.0692560621882,5.56101408770911e-08,5.94614802519696e-08
2588,1,0,7664.63738404811,7664.63736755657,-3.29830745613435e-05,0.000546779874465192,1.06925599430968,1.64135706161981e-07,1.7550308769395e-07
2589,1,0,7664.63738117198,7664.63736755657,-2.72308134299237e-05,0.000546766909728774,1.06925606047992,5.732067283678e-08,6.12904768215137e-08
2590,1,0,7664.63737837761,7664.63736755657,-2.16420758079039e-05,0.00054676654102982,1.0692560712947,3.53732162818505e-08,3.7823026270589e-08
2591,1,0,7664.63737741738,7664.63736755657,-1.97216122614918e-05,0.000546762741413574,1.06925606973264,3.63340417187448e-08,3.88503946456869e-08
2592,1,0,7664.63737782423,7664.63736755657,-2.0535318981274e-05,0.000546765274559693,1.0692560705228,3.59700958334124e-08,3.8461243327163e-08
2593,1,0,7664.63738138591,7664.63736755657,-2.76586742984364e-05,0.000546767066533944,1.06925607623724,3.2978903684401e-08,3.52628931521886e-08
2594,1,0,7664.63738153488,7664.63736755657,-2.79566156677902e-05,0.000546768536386184,1.06925607620798,3.29076909639174e-08,3.51867485171432e-08
2595,1,0,7664.63738076732,7664.63736755657,-2.64214959315723e-05,0.000546771738739669,1.06925607516247,3.34374637340362e-08,3.5753211235643e-08
2596,1,0,7664.63738103188,7664.63736755657,-2.69506235781591e-05,0.000546777034251726,1.06925605851301,5.88398551222165e-08,6.29148715714578e-08
2597,1,0,7664.6373783874,7664.63736755657,-2.16616499528755e-05,0.000546769614455908,1.06925604948606,6.92113502700377e-08,7.40046549693365e-08
2598,1,0,7664.63737732317,7664.63736755657,-1.95331958821043e-05,0.000546777194463574,1.06925604469401,7.49317979109208e-08,8.01212778560423e-08
2599,1,0,7664.63738018713,7664.63736755657,-2.52611062023789e-05,0.000546781625368139,1.06925605608434,6.14568868999793e-08,6.57131485058931e-08
2600,1,0,7664.6373794789,7664.63736755657,-2.38446464209119e-05,0.000546782862901214,1.06925605394215,6.38193650993872e-08,6.8239242491264e-08
2601,1,0,7664.63737909584,7664.63736755657,-2.30785371968523e-05,0.000546787354835209,1.06925605259938,6.53197957026555e-08,6.98435869096191e-08
2602,1,0,7664.63738120851,7664.63736755657,-2.7303876777296e-05,0.000546787396624272,1.0692560597088,5.73302174724658e-08,6.13006824368572e-08
2603,1,0,7664.63738330677,7664.63736755657,-3.15004053845769e-05,0.000546846778159884,1.06925598472088,1.74281190334863e-07,1.86351205789831e-07
2604,1,0,7664.63444970088,7664.63736755657,0.00583571137758554,0.00067097136647933,1.06907980272296,0.000263738864204743,0.000281957892914384
2605,1,0,7664.6373614626,7664.63736755657,1.2187940228614e-05,0.000558056415113693,1.06923775410531,2.75699244509848e-05,2.94788041008241e-05
2606,1,0,7664.63737660846,7664.63736755657,-1.81037758011371e-05,0.000546895421749437,1.06925585527717,3.5695369630215e-07,3.81674829833904e-07
2607,1,0,7664.63737870564,7664.63736755657,-2.22981398110278e-05,0.000546785589451556,1.06925605047277,6.72646153357881e-08,7.19230969305149e-08
2608,1,0,7664.63737778533,7664.63736755657,-2.04575062525691e-05,0.000546831566725585,1.06925592195032,2.65114468867147e-07,2.83475215830911e-07
2609,1,0,7664.63738460814,7664.63736755657,-3.41031263815239e-05,0.000546862162137517,1.06925568325351,6.50197235457713e-07,6.95227089248878e-07
2610,1,0,7664.63737891875,7664.63736755657,-2.27243544941302e-05,0.000546806596231059,1.0692559540662,2.20272140584255e-07,2.35527297834623e-07
2611,1,0,7664.63325255991,7664.63736755657,0.00822999332558538,0.000649089451997935,1.06903103665844,0.000352917018906405,0.00037727924657592
2612,1,0,7664.63738041103,7664.63736755657,-2.57089213846484e-05,0.000546804928253306,1.06925597348297,1.92955959551495e-07,2.06319312369574e-07
2613,1,0,7664.63737683295,7664.63736755657,-1.85527496796567e-05,0.00054677105192568,1.06925604501406,7.42535664760836e-08,7.93960748184054e-08
2614,1,0,7664.63737700374,7664.63736755657,-1.88943340617698e-05,0.000546762174501902,1.06925606980002,3.63378745557775e-08,3.88544929323967e-08
2615,1,0,7664.63737792346,7664.63736755657,-2.07337798201479e-05,0.000546765110627558,1.06925607153859,3.54016871929617e-08,3.78534689737842e-08
2616,1,0,7664.63737700379,7664.63736755657,-1.88944304682082e-05,0.00054676435501275,1.06925607009646,3.62757016493998e-08,3.87880141856289e-08
2617,1,0,7664.63737904115,7664.63736755657,-2.296915226907e-05,0.000546761434453241,1.06925605491366,6.39157195965261e-08,6.83422701827491e-08
2618,1,0,7664.63737725242,7664.63736755657,-1.93917057913495e-05,0.000546761860918395,1.06925604805912,7.15163426084968e-08,7.64692818692038e-08
2619,1,0,7664.63738047297,7664.63736755657,-2.58327909250511e-05,0.000546754272941155,1.06925597318545,1.97257308007181e-07,2.10918554841159e-07
2620,1,0,7664.63738007749,7664.63736755657,-2.50418324867496e-05,0.000546774896688633,1.06925605763844,6.12317480427223e-08,6.54724175144715e-08
2621,1,0,7664.63738392072,7664.63736755657,-3.27282996295253e-05,0.000546759756337809,1.06925599970423,1.623690926314e-07,1.73614126462657e-07
2622,1,0,7664.58495256114,7664.63736755657,0.104829990868893,0.000712074165420519,1.06844656584405,0.00130351987947744,0.00139274133873713
2623,1,0,7664.63737700372,7664.63736755657,-1.88943049579393e-05,0.000546764121653816,1.06925592873438,2.65775193402191e-07,2.8418170125582e-07
2624,1,0,7664.44955620654,7664.63736755657,0.375622700068561,0.000542099049313109,1.0676824827392,0.0025314198493758,0.00270275262963686
2625,1,0,7664.63738218232,7664.63736755657,-2.92515014734818e-05,0.000546767769297181,1.06925598812354,1.78685913890241e-07,1.91060983420467e-07
2626,1,0,7664.63737746625,7664.63736755657,-1.9819353838102e-05,0.000546768992801163,1.06925607099717,3.60686090608437e-08,3.85665792107306e-08
2627,1,0,7664.63737715912,7664.63736755657,-1.92050865734927e-05,0.000546771787068609,1.06925607029174,3.63787533739921e-08,3.8898202874787e-08
2628,1,0,7664.63738094154,7664.63736755657,-2.67699415417155e-05,0.000546764059558056,1.06925606025973,5.82194603297422e-08,6.2251510782628e-08
2629,1,0,7664.63737979164,7664.63736755657,-2.44701441260986e-05,0.000546764220648163,1.06925607452221,3.40628079176543e-08,3.6421864281235e-08
2630,1,0,7664.63738014146,7664.63736755657,-2.51697674684692e-05,0.000546764692097015,1.06925607507594,3.37748028816998e-08,3.61139131657498e-08
2631,1,0,7664.63738097614,7664.63736755657,-2.68391286226688e-05,0.000546766669194423,1.06925607659756,3.31746446774399e-08,3.54721904103176e-08
2632,1,0,7664.63738131289,7664.63736755657,-2.75126276392257e-05,0.000546769443177312,1.06925607699479,3.29839577383104e-08,3.52682972550278e-08
2633,1,0,7664.6373796594,7664.63736755657,-2.4205653971876e-05,0.000546771143793472,1.06925605729196,6.22999072871785e-08,6.66145532355431e-08
2634,1,0,7664.63738056332,7664.63736755657,-2.60134947893675e-05,0.000546774062286852,1.06925606049944,5.90988686674153e-08,6.31918234912943e-08
2635,1,0,7664.6373773536,7664.63736755657,-1.95940574485576e-05,0.00054677108188451,1.06925607114502,3.6107181039998e-08,3.86078225389501e-08
2636,1,0,7664.63738049628,7664.63736755657,-2.58794098044746e-05,0.000546765534641638,1.06925607594737,3.35194148275242e-08,3.58408379665306e-08
2637,1,0,7664.63737887247,7664.63736755657,-2.26317897613626e-05,0.000546766822266217,1.06925607346307,3.4653242669211e-08,3.70531901892434e-08
2638,1,0,7664.63737763723,7664.63736755657,-2.01613074750639e-05,0.000546766460008921,1.06925607142952,3.57462180133325e-08,3.82218606413991e-08
2639,1,0,7664.63737960406,7664.63736755657,-2.40949739236385e-05,0.000546765066264353,1.06925605676218,6.22454249895964e-08,6.65562976758619e-08
2640,1,0,7664.63737885744,7664.63736755657,-2.26017345994478e-05,0.000546766586857071,1.06925605438988,6.49732519904572e-08,6.94730430641959e-08
2641,1,0,7664.6373795707,7664.63736755657,-2.40282552113058e-05,0.000546749578094185,1.06925596964063,1.99909551470278e-07,2.13754481297775e-07
2642,1,0,7664.6373777533,7664.63736755657,-2.03934541787021e-05,0.000546777729782206,1.06925594373373,2.37306265474431e-07,2.53741134843791e-07
2643,1,0,7664.63738153407,7664.63736755657,-2.79550004051998e-05,0.000546772293529264,1.06925598553019,1.78432894370748e-07,1.90790440321398e-07
2644,1,0,7664.62970039888,7664.63736755657,0.0153343153760943,0.000580900094536306,1.06894786527972,0.000496340729891125,0.000530562363668495
2645,1,0,7664.63737653993,7664.63736755657,-1.79667149495799e-05,0.000546766556612824,1.06925604595262,7.50845368888235e-08,8.02845950259273e-08
2646,1,0,7664.63738088166,7664.63736755657,-2.66501829173649e-05,0.000546770332371648,1.06925607661273,3.32464365526213e-08,3.55489543096099e-08
2647,1,0,7664.63738010514,7664.63736755657,-2.50971406785538e-05,0.000546766497369289,1.06925607558986,3.37527501864391e-08,3.60903332047169e-08
2648,1,0,7664.6373778006,7664.63736755657,-2.04880507226335e-05,0.000546770271736354,1.06925607191752,3.55990962208667e-08,3.80645497889376e-08
2649,1,0,7664.63737901397,7664.63736755657,-2.29147917707451e-05,0.000546775215658531,1.06925605510607,6.45774183964047e-08,6.90497956434735e-08
2650,1,0,7664.63738073612,7664.63736755657,-2.63590900431154e-05,0.000546773656933765,1.06925606045633,5.85641846683508e-08,6.26201093823176e-08
2651,1,0,7664.63738137757,7664.63736755657,-2.76420050795423e-05,0.00054677531946593,1.06925606187817,5.64581939710355e-08,6.03682661462235e-08
2652,1,0,7664.63738023972,7664.63736755657,-2.53662929026177e-05,0.000546773626472601,1.06925605789568,6.05213603579538e-08,6.47128311948294e-08
2653,1,0,7664.63738133349,7664.63736755657,-2.7553836844163e-05,0.000546769606350611,1.06925606230175,5.64239216659811e-08,6.03316203001897e-08
2654,1,0,7664.63738318813,7664.63736755657,-3.12631091219373e-05,0.000546771189045453,1.06925599353923,1.68501982413825e-07,1.80171754619225e-07
2655,1,0,7664.63738428916,7664.63736755657,-3.34651667799335e-05,0.000546765491489568,1.06925599891491,1.60835744719069e-07,1.71974584880812e-07
2656,1,0,7664.63485348328,7664.63736755657,0.00502814657738782,0.000554260322539243,1.06908623888591,0.00026913621073965,0.000287729819287659
2657,1,0,7664.63737717469,7664.63736755657,-1.92362331290497e-05,0.000546764536337125,1.06925604713207,7.30792411820961e-08,7.81404205537795e-08
2658,1,0,7664.63738035842,7664.63736755657,-2.56037037615897e-05,0.000546763880076513,1.06925605845359,6.00501564251893e-08,6.42089935687194e-08
2659,1,0,7664.63737987149,7664.63736755657,-2.46298350248253e-05,0.000546769548702951,1.06925607423115,3.40160627260216e-08,3.63718816912265e-08
2660,1,0,7664.63737877981,7664.63736755657,-2.24464674829505e-05,0.00054676396154558,1.06925607217341,3.49493040205681e-08,3.73697555422271e-08
2661,1,0,7664.63738168303,7664.63736755657,-2.8252907213755e-05,0.000546758513605104,1.069256062151,5.55711796510009e-08,5.9419820722715e-08
2662,1,0,7664.63738236218,7664.63736755657,-2.96112175419694e-05,0.000546738621049819,1.06925597955829,1.83740425311492e-07,1.96465548450896e-07
2663,1,0,7664.63738101155,7664.63736755657,-2.69099637080217e-05,0.000546760473991876,1.06925605970769,5.80244055513309e-08,6.20429472466971e-08
2664,1,0,7664.63737776128,7664.63736755657,-2.0409419448697e-05,0.000546758880814011,1.06925604777246,7.12305658723974e-08,7.61637133453155e-08
2665,1,0,7664.63737996402,7664.63736755657,-2.48148935497738e-05,0.000546771734833539,1.06925607456945,3.39634897638954e-08,3.63156677436226e-08
